,Text Length,Average Word Length,Max Word Length,% Special Characters,Language,Sentiment,Subjectivity,Toxicity,Fluency,Formality
380,122,6.625,13,0.06557377049180328,en,-0.75,0.75,0.007667455822229385,0.1370542049407959,0.2580298185348511
383,88,3.9444444444444446,12,0.022727272727272728,en,0.0,0.0,0.003882844001054764,0.07445019483566284,0.3402092456817627
386,121,5.421052631578948,10,0.04132231404958678,en,-0.04999999999999999,0.7,0.005584957078099251,0.2457185983657837,0.1419888138771057
387,111,6.466666666666667,17,0.036036036036036036,en,-0.45,0.7,0.0017719849711284041,0.7955228090286255,0.24830269813537598
389,85,4.375,11,0.011764705882352941,en,-0.3222222222222222,0.7000000000000001,0.9974371194839478,0.10328608751296997,0.1428675651550293
390,133,5.045454545454546,14,0.06015037593984962,en,-0.16666666666666666,0.5555555555555555,0.13727974891662598,0.7443486452102661,0.013795971870422363
398,46,4.222222222222222,7,0.06521739130434782,fr,-0.06666666666666667,0.03333333333333333,0.000905821449123323,0.9474613666534424,0.29822444915771484
399,111,4.6,9,0.07207207207207207,en,-0.3888888888888889,0.35555555555555557,0.007984129711985588,0.9293423295021057,0.16980236768722534
401,43,4.5,7,0.0,en,-0.5,1.0,0.12193963676691055,0.5353416204452515,0.5349223613739014
402,56,5.333333333333333,12,0.14285714285714285,en,0.0,0.0,0.1118602380156517,0.957668125629425,0.06462538242340088
403,130,4.24,13,0.03076923076923077,en,0.25,0.35,0.0013521210057660937,0.8522351980209351,0.9204677939414978
405,115,4.2727272727272725,9,0.043478260869565216,en,-0.35714285714285715,0.9285714285714286,0.21739201247692108,0.6349557042121887,0.2668343782424927
406,114,4.0,7,0.06140350877192982,en,0.012121212121212116,0.39999999999999997,0.02977910079061985,0.9747089147567749,0.5859190821647644
407,72,5.083333333333333,10,0.027777777777777776,en,0.45,0.8500000000000001,0.035184379667043686,0.9474266171455383,0.2875663638114929
409,22,4.75,6,0.09090909090909091,hr,-0.15,0.4,0.013606018386781216,0.65450119972229,0.1287584900856018
410,120,3.6538461538461537,8,0.03333333333333333,en,-0.2699999999999999,0.6033333333333333,0.000708047766238451,0.9690656065940857,0.47678613662719727
411,140,4.64,13,0.06428571428571428,en,-0.48828125,0.5,0.14183470606803894,0.2014370560646057,0.004323184490203857
413,94,3.75,8,0.02127659574468085,en,0.2791666666666666,0.5,0.001123669440858066,0.6753767132759094,0.32095587253570557
414,40,5.833333333333333,9,0.025,en,-0.75,1.0,0.5732387900352478,0.02677607536315918,0.14162641763687134
416,121,5.1,9,0.05785123966942149,en,0.1,0.9,0.0700872540473938,0.0654173493385315,0.17982614040374756
418,133,6.882352941176471,20,0.06015037593984962,en,0.6,0.8,0.03858879581093788,0.5404120683670044,0.1126549243927002
422,57,4.2727272727272725,8,0.017543859649122806,en,0.0,0.0,0.6977519392967224,0.26992958784103394,0.9337927103042603
424,22,4.75,7,0.0,en,0.0,0.0,0.0010031807469204068,0.3478679656982422,0.05609941482543945
425,101,4.368421052631579,8,0.009900990099009901,en,0.04722222222222221,0.3111111111111111,0.016224952414631844,0.8889762163162231,0.2696475386619568
429,113,3.9565217391304346,9,0.04424778761061947,en,1.0,0.6,0.0010892478749155998,0.18421214818954468,0.014829099178314209
430,135,4.230769230769231,9,0.037037037037037035,en,0.8,0.7,0.012723367661237717,0.3575524687767029,0.017114996910095215
431,50,7.5,10,0.08,en,-0.3333333333333333,0.6666666666666666,0.0014883674448356032,0.5862863659858704,0.15295010805130005
432,73,6.4,10,0.0410958904109589,en,0.85,1.0,0.004650220740586519,0.9759254455566406,0.8357040286064148
434,49,4.0,7,0.04081632653061224,en,-0.09166666666666665,0.6916666666666667,0.9976816177368164,0.3290501832962036,0.05359405279159546
435,65,4.076923076923077,7,0.046153846153846156,en,-1.0,1.0,0.12814873456954956,0.909397304058075,0.11515140533447266
438,105,4.578947368421052,7,0.047619047619047616,en,-0.2916666666666667,0.5416666666666666,0.942158043384552,0.23610150814056396,0.06981253623962402
440,24,3.1666666666666665,6,0.125,en,0.0,0.0,0.0019164900295436382,0.9604058265686035,0.1570378541946411
441,134,4.0,8,0.05223880597014925,en,0.0,0.0,0.10504359006881714,0.9746227264404297,0.5588986277580261
442,88,4.5625,7,0.06818181818181818,en,0.6,0.7444444444444445,0.0016623670235276222,0.27965158224105835,0.02263641357421875
445,139,4.384615384615385,10,0.02158273381294964,en,0.3,0.4,0.0008212566608563066,0.657160222530365,0.5834606885910034
446,74,4.357142857142857,8,0.013513513513513514,en,-0.4,0.6,0.9876031279563904,0.07747757434844971,0.019507229328155518
447,70,5.363636363636363,12,0.04285714285714286,en,0.0,0.1,0.03632320463657379,0.8541684150695801,0.09652543067932129
448,98,5.1875,10,0.08163265306122448,en,0.15000000000000002,1.0,0.027194790542125702,0.9141412377357483,0.1844995617866516
452,133,4.541666666666667,10,0.022556390977443608,en,-0.45,0.7,0.16111905872821808,0.4984763264656067,0.251822829246521
453,110,5.166666666666667,11,0.05454545454545454,en,0.39,1.0,0.002453036606311798,0.6841212511062622,0.2409859299659729
459,102,4.15,7,0.058823529411764705,en,0.8,1.0,0.6695879101753235,0.2834881544113159,0.3595966696739197
460,119,3.6153846153846154,9,0.03361344537815126,en,-1.0,1.0,0.13935363292694092,0.6979496479034424,0.14305955171585083
461,141,4.461538461538462,10,0.04964539007092199,en,-0.05,0.4,0.009453126229345798,0.42560380697250366,0.32288050651550293
465,124,5.578947368421052,13,0.0967741935483871,en,0.35,0.65,0.10581812262535095,0.5085613131523132,0.014708757400512695
471,114,5.0,17,0.06140350877192982,en,0.19015151515151515,0.46666666666666673,0.0009160116314888,0.8875137567520142,0.24668020009994507
472,47,5.0,9,0.0,en,0.4,0.8,0.0006317818188108504,0.9757511615753174,0.32666850090026855
476,143,3.9655172413793105,20,0.08391608391608392,en,0.2,0.30000000000000004,0.49224886298179626,0.3961818218231201,0.12024474143981934
477,70,5.454545454545454,10,0.02857142857142857,en,0.25,0.5,0.0008103491272777319,0.782305896282196,0.7972869873046875
478,54,4.5,7,0.018518518518518517,en,0.2,0.4,0.24043798446655273,0.3297373652458191,0.00886756181716919
479,129,4.416666666666667,9,0.031007751937984496,en,-0.16666666666666666,0.16666666666666666,0.06874646246433258,0.6746609210968018,0.20749306678771973
480,28,4.8,8,0.10714285714285714,tl,0.0,0.0,0.0038422243669629097,0.8778803944587708,0.1311105489730835
481,124,5.25,11,0.04838709677419355,en,-0.2916666666666667,0.5416666666666666,0.1437055915594101,0.5662066340446472,0.42506277561187744
482,90,4.055555555555555,7,0.022222222222222223,en,-0.4,0.6,0.9968469738960266,0.05889701843261719,0.005006253719329834
484,39,4.0,6,0.05128205128205128,en,-0.15,0.4,0.007130693644285202,0.9218143224716187,0.042478203773498535
485,40,4.125,7,0.025,en,0.0,0.0,0.01694110780954361,0.12235987186431885,0.02876073122024536
488,112,5.588235294117647,12,0.0625,en,0.0,0.0,0.004543216433376074,0.9208871722221375,0.5366864800453186
489,127,4.818181818181818,10,0.08661417322834646,en,0.48828125,0.5,0.37465205788612366,0.8278933763504028,0.02064812183380127
492,130,4.695652173913044,10,0.05384615384615385,en,0.0875,0.275,0.22454524040222168,0.5199024677276611,0.30971264839172363
495,117,5.555555555555555,16,0.042735042735042736,en,0.20000000000000004,0.6083333333333334,0.0014503889251500368,0.2678137421607971,0.1378883719444275
496,127,3.2666666666666666,8,0.015748031496062992,en,0.5,0.625,0.9882425665855408,0.978611171245575,0.3149832487106323
497,16,4.666666666666667,6,0.0625,hr,0.0,0.0,0.010624625720083714,0.6901910305023193,0.1378191113471985
498,33,3.25,5,0.0,en,-0.7,0.2,0.01434909738600254,0.9291241765022278,0.9886152744293213
499,111,6.466666666666667,20,0.04504504504504504,en,0.1,0.4,0.005494352430105209,0.5575247406959534,0.1402062177658081
500,77,4.2,9,0.05194805194805195,en,-0.75,1.0,0.0006916786660440266,0.26364487409591675,0.18299412727355957
501,124,4.208333333333333,10,0.008064516129032258,en,0.0,0.16666666666666666,0.02427559345960617,0.22695904970169067,0.037690937519073486
502,118,4.666666666666667,11,0.059322033898305086,en,-0.21666666666666667,0.9,0.0008042659610509872,0.6663727760314941,0.16505801677703857
503,55,4.090909090909091,10,0.01818181818181818,en,0.0,0.0,0.03215794265270233,0.24717682600021362,0.05953061580657959
505,87,4.866666666666666,10,0.04597701149425287,en,-0.04999999999999999,0.7625,0.033441491425037384,0.6155091524124146,0.11963123083114624
506,114,4.2272727272727275,9,0.017543859649122806,en,0.13333333333333333,0.26666666666666666,0.003132120706140995,0.7165362238883972,0.42151743173599243
507,139,4.833333333333333,11,0.02877697841726619,en,0.175,0.9,0.000906878849491477,0.9462351202964783,0.9967308044433594
510,114,6.1875,16,0.15789473684210525,en,-0.7,0.2,0.028534680604934692,0.9128862023353577,0.008243203163146973
512,75,5.909090909090909,9,0.08,en,-0.55,0.75,0.8795083165168762,0.8647904992103577,0.19008225202560425
513,41,4.25,7,0.0975609756097561,en,-0.225,0.7749999999999999,0.9796044826507568,0.5413789749145508,0.010686218738555908
514,88,4.933333333333334,13,0.011363636363636364,en,-0.5305555555555556,0.8138888888888888,0.03209051862359047,0.3922497034072876,0.1750258207321167
516,39,4.0,7,0.02564102564102564,fr,0.0,0.0,0.06254809349775314,0.0803762674331665,0.2067226767539978
518,90,4.6875,7,0.1111111111111111,en,0.0,0.0,0.07653655111789703,0.7278168201446533,0.12946981191635132
520,12,3.3333333333333335,6,0.08333333333333333,tl,-0.5,1.0,0.042479731142520905,0.9885625839233398,0.4921088218688965
521,113,4.7,8,0.07079646017699115,en,0.1952380952380952,0.6452380952380953,0.9223605394363403,0.9217675924301147,0.006937205791473389
523,122,5.473684210526316,11,0.04918032786885246,en,0.15333333333333335,0.3866666666666666,0.03189804404973984,0.9381399154663086,0.08676654100418091
525,80,4.0625,8,0.0375,en,0.0,0.0,0.008956968784332275,0.3030576705932617,0.007996141910552979
527,129,4.416666666666667,10,0.03875968992248062,en,-0.18333333333333335,0.7333333333333334,0.468671977519989,0.6796873807907104,0.2961242198944092
528,140,4.035714285714286,9,0.03571428571428571,en,-0.09999999999999998,0.35,0.1670791059732437,0.93231201171875,0.5478631258010864
529,106,3.8636363636363638,9,0.05660377358490566,en,0.0,0.0,0.9768972396850586,0.6514782905578613,0.009733617305755615
530,65,5.5,8,0.07692307692307693,en,0.0,1.0,0.001296953996643424,0.5249019861221313,0.1944088339805603
533,78,3.9375,9,0.08974358974358974,en,-0.8,0.9,0.8718862533569336,0.5188402533531189,0.04440867900848389
537,14,6.5,8,0.07142857142857142,da,-1.0,1.0,0.29298892617225647,0.5297085642814636,0.18119806051254272
538,93,5.714285714285714,11,0.07526881720430108,en,-0.35714285714285715,0.7678571428571428,0.9749736785888672,0.9380947947502136,0.2402896285057068
539,79,7.777777777777778,10,0.10126582278481013,en,0.0,0.0,0.2670651078224182,0.9252505898475647,0.16328096389770508
540,131,4.24,16,0.03816793893129771,en,0.3125,0.5972222222222222,0.07782502472400665,0.33486711978912354,0.14955562353134155
542,119,4.217391304347826,10,0.03361344537815126,en,-1.0,1.0,0.015539023093879223,0.36806976795196533,0.2449188232421875
543,56,4.181818181818182,8,0.05357142857142857,en,0.15000000000000002,0.95,0.006996633019298315,0.8766002058982849,0.15977507829666138
544,92,4.8125,11,0.043478260869565216,en,0.3666666666666667,0.4666666666666666,0.029878884553909302,0.8475512266159058,0.2902321219444275
545,24,7.333333333333333,9,0.08333333333333333,cy,-0.7,0.2,0.9119871258735657,0.9328610301017761,0.1059117317199707
546,140,4.875,9,0.007142857142857143,en,0.0,0.0,0.001362863346002996,0.6917999982833862,0.5479130744934082
547,91,4.75,9,0.07692307692307693,en,0.5,1.0,0.026921141892671585,0.8776066303253174,0.0962417721748352
548,130,5.842105263157895,13,0.08461538461538462,en,0.0,0.125,0.007335228845477104,0.8303326368331909,0.33680903911590576
551,31,4.333333333333333,8,0.03225806451612903,da,0.0,0.0,0.003257177071645856,0.13584363460540771,0.12196660041809082
552,132,4.541666666666667,9,0.030303030303030304,en,-0.125,0.375,0.0011279418831691146,0.8257272839546204,0.24395734071731567
555,124,4.434782608695652,8,0.03225806451612903,en,-0.1625,0.6875,0.040693093091249466,0.7412806153297424,0.16683727502822876
556,35,4.142857142857143,6,0.0,en,0.0,0.0,0.04830164834856987,0.9579803943634033,0.3275688886642456
558,60,6.625,10,0.05,en,-1.0,1.0,0.16648165881633759,0.9336891770362854,0.13918393850326538
561,39,5.666666666666667,10,0.07692307692307693,en,0.1,0.4,0.3821853697299957,0.6943893432617188,0.11269217729568481
563,132,4.541666666666667,10,0.015151515151515152,en,-0.35,0.1,0.15560303628444672,0.6909138560295105,0.27769148349761963
564,132,4.782608695652174,11,0.015151515151515152,en,0.175,0.4083333333333333,0.0038958992809057236,0.07593262195587158,0.4556612968444824
565,50,4.666666666666667,7,0.14,en,-0.5,1.0,0.0021505490876734257,0.6930038332939148,0.013341844081878662
567,87,4.866666666666666,12,0.034482758620689655,en,0.0,0.0,0.0007431194535456598,0.03441417217254639,0.18488448858261108
568,53,5.0,9,0.03773584905660377,en,-0.4166666666666667,0.8333333333333333,0.0011122587602585554,0.6660998463630676,0.12324637174606323
569,109,4.238095238095238,7,0.07339449541284404,en,0.7,0.85,0.002918157260864973,0.11055624485015869,0.11775535345077515
571,101,4.666666666666667,11,0.019801980198019802,en,0.0,1.0,0.012575636617839336,0.9514209628105164,0.24281400442123413
572,33,4.666666666666667,6,0.0,en,-0.3,0.6,0.07572796940803528,0.9816997647285461,0.9954053163528442
576,72,4.615384615384615,8,0.05555555555555555,en,0.65,0.75,0.0008261151378974319,0.8826639652252197,0.13418453931808472
577,131,5.285714285714286,13,0.061068702290076333,en,0.0,0.0,0.04189378395676613,0.7062777876853943,0.3379424810409546
579,133,4.826086956521739,11,0.045112781954887216,en,-0.1,0.6192307692307693,0.0006339813116937876,0.4390323758125305,0.17931807041168213
580,96,4.105263157894737,10,0.020833333333333332,en,-0.3,0.95,0.0007239779806695879,0.6040722131729126,0.16741734743118286
581,34,4.833333333333333,7,0.08823529411764706,en,-0.2,0.35,0.08197691291570663,0.9784150719642639,0.1397121548652649
584,135,4.230769230769231,8,0.044444444444444446,en,-0.24722222222222223,0.44722222222222224,0.47510209679603577,0.0761839747428894,0.026512622833251953
585,101,4.666666666666667,11,0.04950495049504951,en,-0.4212121212121212,0.6848484848484849,0.06283766031265259,0.9537747502326965,0.18029415607452393
587,55,4.6,14,0.01818181818181818,en,0.0,1.0,0.10238998383283615,0.09503591060638428,0.030156075954437256
588,128,5.142857142857143,13,0.09375,en,0.4231770833333333,0.5416666666666666,0.0011297819437459111,0.6684609055519104,0.06658023595809937
590,66,4.583333333333333,7,0.06060606060606061,en,-0.7,0.2,0.02753526158630848,0.804021418094635,0.2846835255622864
592,31,4.333333333333333,9,0.0967741935483871,en,0.0,0.0,0.0026044065598398447,0.9428024888038635,0.2059779167175293
593,48,5.125,10,0.020833333333333332,en,0.0,0.0,0.008755497634410858,0.9437881708145142,0.14561432600021362
595,140,4.222222222222222,8,0.05,en,-0.2601851851851852,0.5546296296296297,0.0007926048710942268,0.6607511043548584,0.9141533970832825
596,128,4.375,11,0.078125,en,-0.071875,0.58,0.008846811018884182,0.5084397792816162,0.006302773952484131
599,51,5.375,17,0.09803921568627451,en,-0.15,0.4,0.11685810983181,0.5983771681785583,0.02748769521713257
602,52,4.888888888888889,9,0.038461538461538464,en,-0.19999999999999998,0.5,0.983233630657196,0.8880093693733215,0.12933051586151123
604,81,4.466666666666667,9,0.024691358024691357,en,-0.26666666666666666,0.3666666666666667,0.9883389472961426,0.9775519371032715,0.2092171311378479
605,78,4.266666666666667,8,0.02564102564102564,en,-0.45,0.45,0.6759209036827087,0.1315680742263794,0.11292582750320435
608,63,4.818181818181818,9,0.07936507936507936,en,-0.234375,0.5,0.995530903339386,0.9276785850524902,0.11714440584182739
609,54,4.5,6,0.1111111111111111,no,0.25,1.0,0.0905396118760109,0.8611404895782471,0.12275969982147217
611,32,3.125,5,0.09375,en,0.0,0.0,0.0012554503045976162,0.1365707516670227,0.10682028532028198
612,17,4.333333333333333,5,0.11764705882352941,en,-0.2916666666666667,0.5,0.3934314548969269,0.19831961393356323,0.13237643241882324
616,57,4.2727272727272725,8,0.03508771929824561,en,0.0,0.0,0.22314676642417908,0.38532763719558716,0.6194802522659302
617,119,4.714285714285714,8,0.058823529411764705,en,0.0,0.0,0.8619120121002197,0.8764093518257141,0.22242355346679688
618,140,3.8620689655172415,8,0.05,en,0.4,0.85,0.022326450794935226,0.8179669976234436,0.024399518966674805
619,44,4.0,8,0.022727272727272728,en,-0.5,0.6888888888888888,0.01274461206048727,0.97462397813797,0.8469641208648682
620,66,7.125,13,0.06060606060606061,en,0.5,1.0,0.0015571156982332468,0.8380535840988159,0.9276099801063538
622,68,4.3076923076923075,10,0.029411764705882353,en,0.05,0.65,0.001977953827008605,0.7818343639373779,0.9884390234947205
623,126,5.0476190476190474,15,0.031746031746031744,en,0.0,0.0,0.0009352575289085507,0.633737325668335,0.7384929656982422
625,75,3.4705882352941178,7,0.04,en,0.5,0.6,0.0011067684972658753,0.8613682389259338,0.01388639211654663
626,80,9.125,35,0.075,en,-0.6666666666666666,0.8333333333333333,0.15250486135482788,0.6130310893058777,0.05942302942276001
629,133,5.7,12,0.03759398496240601,en,0.0,0.0,0.0016025352524593472,0.9009074568748474,0.2772241234779358
633,42,6.166666666666667,7,0.047619047619047616,en,0.0,0.0,0.0006045843474566936,0.8022049069404602,0.5527724027633667
635,106,4.35,10,0.02830188679245283,en,0.25,0.5,0.0005933138891123235,0.4840924143791199,0.21168100833892822
637,80,5.230769230769231,8,0.0375,en,-1.0,1.0,0.08295100927352905,0.5911683440208435,0.21418839693069458
638,80,4.785714285714286,12,0.075,en,-1.0,1.0,0.0321701280772686,0.6091098189353943,0.1272147297859192
